5 digit NTD ID,4 digit NTD ID,Agency,Mode,TOS,Active,Reporter Type,Organization Type ,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY, Fares FY , Operating Expenses FY , Average Cost per Trip FY , Average Fares per Trip FY 
00040,0040,Central Puget Sound Regional Transit Authority,SR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,14,"Seattle, WA","1,010","3,059,393","1,087","3,205,700",2020,12,2020,"390,115","439,271",0.89, $-   ," $5,598,887 ", $12.75 , $-   
00041,0041,Alaska Railroad Corporation,AR,DO,Active,Full Reporter,State Government Unit or Department of Transportation,ANCHORAGE,AK,149,"Anchorage, AK",85,"251,243",266,"352,701",2020,12,2020,"3,943,096","31,960",123.38," $2,732,492 "," $38,202,507 "," $1,195.32 ", $85.50 
00042,0042,Targhee Regional Public Transit Authority,DR,DO,Active,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Idaho Falls,ID,321,"Idaho Falls, ID",45,"90,733",552,"114,595",2018,9,2018,,,,,,,  
00042,0042,Targhee Regional Public Transit Authority,MB,DO,Active,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Idaho Falls,ID,321,"Idaho Falls, ID",45,"90,733",552,"114,595",2018,9,2018,,,,,,,  
00042,0042,Targhee Regional Public Transit Authority,MB,PT,Inactive,Reduced Reporter,Independent Public Agency or Authority of Transit Service,Idaho Falls,ID,321,"Idaho Falls, ID",45,"90,733",552,"114,595",2018,9,2018,,,,,,,  
00043,0043,Chelan Douglas PTBA,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WENATCHEE,WA,412,"Wenatchee, WA",31,"67,227",197,"108,660",2020,12,2020,"139,742","39,375",3.55," $8,368 "," $2,760,409 ", $70.11 , $0.21 
00043,0043,Chelan Douglas PTBA,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WENATCHEE,WA,412,"Wenatchee, WA",31,"67,227",197,"108,660",2020,12,2020,"4,352",846,5.14, $92 ," $64,079 ", $75.74 , $0.11 
00043,0043,Chelan Douglas PTBA,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WENATCHEE,WA,412,"Wenatchee, WA",31,"67,227",197,"108,660",2020,12,2020,"4,808,884","705,115",6.82," $134,902 "," $13,774,097 ", $19.53 , $0.19 
00044,0044,Skagit Transit,CB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BURLINGTON,WA,435,"Mount Vernon, WA",34,"62,966",760,"116,627",2020,12,2020,"1,580,930","60,805",26.00," $38,862 "," $1,665,641 ", $27.39 , $0.64 
00044,0044,Skagit Transit,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BURLINGTON,WA,435,"Mount Vernon, WA",34,"62,966",760,"116,627",2020,12,2020,"176,501","38,607",4.57," $25,899 "," $4,124,693 ", $106.84 , $0.67 
00044,0044,Skagit Transit,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BURLINGTON,WA,435,"Mount Vernon, WA",34,"62,966",760,"116,627",2020,12,2020,"971,628","236,772",4.10," $160,739 "," $7,374,885 ", $31.15 , $0.68 
00044,0044,Skagit Transit,VP,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BURLINGTON,WA,435,"Mount Vernon, WA",34,"62,966",760,"116,627",2020,12,2020,"2,817,620","62,739",44.91," $328,470 "," $684,241 ", $10.91 , $5.24 
00045,0045,Fairbanks North Star Borough ,DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Fairbanks,AK,425,"Fairbanks, AK",55,"64,513","7,338","97,581",2021,6,2021,,,,,,,  
00045,0045,Fairbanks North Star Borough ,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Fairbanks,AK,425,"Fairbanks, AK",55,"64,513","7,338","97,581",2021,6,2021,,,,,,,  
00046,0046,City of Wilsonville,DR,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WILSONVILLE,OR,24,"Portland, OR-WA",524,"1,849,898",80,"73,870",2021,6,2021,"27,685","6,767",4.09, $-   ," $1,031,092 ", $152.37 , $-   
00046,0046,City of Wilsonville,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WILSONVILLE,OR,24,"Portland, OR-WA",524,"1,849,898",80,"73,870",2021,6,2021,"678,672","103,329",6.57, $-   ," $4,747,341 ", $45.94 , $-   
00047,0047,City of Corvallis,DR,PT,Inactive,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",CORVALLIS,OR,436,"Corvallis, OR",21,"62,433",14,"64,213",2021,6,2021,,,,,,,  
00047,0047,City of Corvallis,MB,PT,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",CORVALLIS,OR,436,"Corvallis, OR",21,"62,433",14,"64,213",2021,6,2021,,,,,,,  
00049,0049,"vRide, Inc. - Anchorage",VP,DO,Inactive,Full Reporter,Private Provider Reporting on Behalf of a Public Entity,Anchorage,AK,149,"Anchorage, AK",85,"251,243",77,"218,145",2015,12,2015,"9,222,744","220,188",41.89," $1,175,529 "," $816,196 ", $3.71 , $5.34 
00050,0050,"City of Bend, Bend Area Transit",DR,PT,Inactive,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Bend,OR,344,"Bend, OR",40,"83,794",32,"82,280",2011,6,2011,,,,,,,  
00050,0050,"City of Bend, Bend Area Transit",MB,PT,Inactive,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Bend,OR,344,"Bend, OR",40,"83,794",32,"82,280",2011,6,2011,,,,,,,  
00052,0052,Metro,VP,PT,Inactive,Reduced Reporter,"MPO, COG or Other Planning Agency",Portland,OR,24,"Portland, OR-WA",524,"1,849,898","6,817","2,241,913",2012,6,2012,,,,,,,  
00053,0053,Coeur d'Alene Tribe,DR,DO,Active,,,Coeur d'Alene,ID,304,"Coeur d'Alene, ID",,,,,2021,,,,,,,,,  
00053,0053,Coeur d'Alene Tribe,MB,DO,Active,,,Coeur d'Alene,ID,304,"Coeur d'Alene, ID",,,,,2021,,,,,,,,,  
00054,0054,King County Ferry District,FB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,Seattle,WA,14,"Seattle, WA","1,010","3,059,393","2,116","1,931,249",2015,12,2015,"2,645,294","515,207",5.13," $1,982,612 "," $5,478,705 ", $10.63 , $3.85 
00057,0057,Central Oregon Intergovernmental Council,CB,DO,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,344,"Bend, OR",40,"83,794",78,"156,297",2021,6,2021,"1,096,230","84,425",12.98," $119,138 "," $1,912,064 ", $22.65 , $1.41 
00057,0057,Central Oregon Intergovernmental Council,DR,DO,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,344,"Bend, OR",40,"83,794",78,"156,297",2021,6,2021,"54,128","16,353",3.31," $24,962 "," $845,918 ", $51.73 , $1.53 
00057,0057,Central Oregon Intergovernmental Council,DR,PT,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,344,"Bend, OR",40,"83,794",78,"156,297",2021,6,2021,"48,234","18,768",2.57," $8,725 "," $693,284 ", $36.94 , $0.46 
00057,0057,Central Oregon Intergovernmental Council,MB,DO,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,344,"Bend, OR",40,"83,794",78,"156,297",2021,6,2021,"42,797","16,783",2.55, $-   ," $113,462 ", $6.76 , $-   
00057,0057,Central Oregon Intergovernmental Council,MB,PT,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,344,"Bend, OR",40,"83,794",78,"156,297",2021,6,2021,"662,659","193,195",3.43," $14,880 "," $2,917,725 ", $15.10 , $0.08 
00058,0058,City of Portland,SR,DO,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORTLAND,OR,24,"Portland, OR-WA",524,"1,849,898",11,"90,533",2020,6,2020,,,,,,,  
00058,0058,City of Portland,SR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORTLAND,OR,24,"Portland, OR-WA",524,"1,849,898",11,"90,533",2020,6,2020,"4,100,831","3,154,485",1.30," $899,413 "," $19,563,422 ", $6.20 , $0.29 
00058,0058,City of Portland,TR,DO,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORTLAND,OR,24,"Portland, OR-WA",524,"1,849,898",11,"90,533",2020,6,2020,,,,,,,  
00058,0058,City of Portland,TR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORTLAND,OR,24,"Portland, OR-WA",524,"1,849,898",11,"90,533",2020,6,2020,"1,038,858","1,623,216",0.64," $565,941 "," $3,167,737 ", $1.95 , $0.35 
00376,0R02-022,"Ride Connection, Inc.",DR,DO,Active,Full Reporter,Private-Non-Profit Corporation,PORTLAND,OR,24,"Portland, OR-WA",524,"1,849,898","1,192","1,394,200",2021,6,2021,"275,761","27,915",9.88, $-   ," $8,626,192 ", $309.02 , $-   
00376,0R02-022,"Ride Connection, Inc.",DR,TX,Active,Full Reporter,Private-Non-Profit Corporation,PORTLAND,OR,24,"Portland, OR-WA",524,"1,849,898","1,192","1,394,200",2021,6,2021,"288,801","48,465",5.96, $-   ," $1,208,096 ", $24.93 , $-   
00376,0R02-022,"Ride Connection, Inc.",MB,DO,Active,Full Reporter,Private-Non-Profit Corporation,PORTLAND,OR,24,"Portland, OR-WA",524,"1,849,898","1,192","1,394,200",2021,6,2021,"199,247","61,878",3.22," $26,064 "," $1,137,050 ", $18.38 , $0.42 
00415,,Ada County Highway District,VP,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BOISE,ID,108,"Boise City, ID",134,"349,684",252,"652,099",2021,9,2021,"4,198,687","103,960",40.39," $785,478 "," $869,967 ", $8.37 , $7.56 
10001,1001,Rhode Island Public Transit Authority,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2021,6,2021,"2,634,608","177,547",14.84," $263,599 "," $11,417,017 ", $64.30 , $1.48 
10001,1001,Rhode Island Public Transit Authority,DR,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2021,6,2021,,,,,,,  
10001,1001,Rhode Island Public Transit Authority,DR,TX,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2021,6,2021,"26,640","1,199",22.22," $1,524 "," $524,754 ", $437.66 , $1.27 
10001,1001,Rhode Island Public Transit Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2021,6,2021,"41,486,114","7,712,509",5.38," $9,724,164 "," $101,326,565 ", $13.14 , $1.26 
10001,1001,Rhode Island Public Transit Authority,VP,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2021,6,2021,"3,051,299","76,289",40.00," $416,768 "," $437,178 ", $5.73 , $5.46 
10002,1002,Manchester Transit Authority,DR,DO,Active,Reduced Reporter,Independent Public Agency or Authority of Transit Service,MANCHESTER,NH,209,"Manchester, NH",86,"158,377",235,"248,263",2020,6,2020,,,,,,,  
10002,1002,Manchester Transit Authority,MB,DO,Active,Reduced Reporter,Independent Public Agency or Authority of Transit Service,MANCHESTER,NH,209,"Manchester, NH",86,"158,377",235,"248,263",2020,6,2020,,,,,,,  
10003,1003,Massachusetts Bay Transportation Authority,CR,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2020,6,2020,,,,,,,  
10003,1003,Massachusetts Bay Transportation Authority,CR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2020,6,2020,"513,830,968","24,761,705",20.75," $202,929,763 "," $384,240,499 ", $15.52 , $8.20 
10003,1003,Massachusetts Bay Transportation Authority,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2020,6,2020,"10,710,752","1,397,996",7.66," $4,129,568 "," $120,782,662 ", $86.40 , $2.95 
10003,1003,Massachusetts Bay Transportation Authority,FB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2020,6,2020,"10,161,755","1,194,282",8.51," $9,895,123 "," $16,117,145 ", $13.50 , $8.29 
10003,1003,Massachusetts Bay Transportation Authority,HR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2020,6,2020,"407,181,618","115,683,733",3.52," $177,898,047 "," $323,930,534 ", $2.80 , $1.54 
10003,1003,Massachusetts Bay Transportation Authority,LR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2020,6,2020,"97,602,251","41,465,243",2.35," $64,265,608 "," $186,046,342 ", $4.49 , $1.55 
10003,1003,Massachusetts Bay Transportation Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2020,6,2020,"208,952,722","80,891,824",2.58," $76,250,797 "," $471,278,231 ", $5.83 , $0.94 
10003,1003,Massachusetts Bay Transportation Authority,MB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2020,6,2020,"1,649,471","753,648",2.19," $119,336 "," $5,157,212 ", $6.84 , $0.16 
10003,1003,Massachusetts Bay Transportation Authority,RB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2020,6,2020,"19,072,682","9,214,174",2.07," $8,415,415 "," $27,447,897 ", $2.98 , $0.91 
10003,1003,Massachusetts Bay Transportation Authority,TB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2020,6,2020,"4,759,117","2,048,150",2.32," $1,511,126 "," $21,792,337 ", $10.64 , $0.74 
10004,1004,Brockton Area Transit Authority,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BROCKTON,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",86,"255,876",2021,6,2021,"339,850","61,791",5.50," $636,389 "," $3,834,768 ", $62.06 , $10.30 
10004,1004,Brockton Area Transit Authority,MB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BROCKTON,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",86,"255,876",2021,6,2021,"7,719,977","1,147,952",6.73," $1,066,602 "," $11,672,542 ", $10.17 , $0.93 
10005,1005,Lowell Regional Transit Authority,DR,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,LOWELL,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",282,"338,186",2021,6,2021,,,,,,,  
10005,1005,Lowell Regional Transit Authority,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LOWELL,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",282,"338,186",2021,6,2021,"260,932","50,765",5.14," $68,790 "," $2,378,703 ", $46.86 , $1.36 
10005,1005,Lowell Regional Transit Authority,MB,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,LOWELL,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",282,"338,186",2021,6,2021,,,,,,,  
10005,1005,Lowell Regional Transit Authority,MB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LOWELL,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",282,"338,186",2021,6,2021,"2,532,084","524,541",4.83," $460,288 "," $10,163,436 ", $19.38 , $0.88 
10006,1006,Southeastern Regional Transit Authority,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,NEW BEDFORD,MA,219,"New Bedford, MA",55,"149,443",289,"308,614",2021,6,2021,"439,409","73,408",5.99," $42,945 "," $4,953,866 ", $67.48 , $0.59 
10006,1006,Southeastern Regional Transit Authority,MB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,NEW BEDFORD,MA,219,"New Bedford, MA",55,"149,443",289,"308,614",2021,6,2021,"5,364,095","1,665,868",3.22," $276,412 "," $16,089,181 ", $9.66 , $0.17 
10007,1007,Berkshire Regional Transit Authority,DR,PT,Active,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",PITTSFIELD,MA,448,"Pittsfield, MA",34,"59,124",384,"127,500",2021,6,2021,"71,154","15,044",4.73," $46,721 "," $1,146,897 ", $76.24 , $3.11 
10007,1007,Berkshire Regional Transit Authority,DR,TX,Inactive,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",PITTSFIELD,MA,448,"Pittsfield, MA",34,"59,124",384,"127,500",2021,6,2021,,,,,,,  
10007,1007,Berkshire Regional Transit Authority,MB,PT,Active,Full Reporter,"Subsidiary Unit of a Transit Agency, Reporting Separately",PITTSFIELD,MA,448,"Pittsfield, MA",34,"59,124",384,"127,500",2021,6,2021,"1,514,473","327,100",4.63," $465,840 "," $6,256,789 ", $19.13 , $1.42 
10008,1008,Pioneer Valley Transit Authority,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SPRINGFIELD,MA,65,"Springfield, MA-CT",349,"621,300",627,"575,500",2021,6,2021,"792,697","109,449",7.24," $276,208 "," $7,736,313 ", $70.68 , $2.52 
10008,1008,Pioneer Valley Transit Authority,MB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SPRINGFIELD,MA,65,"Springfield, MA-CT",349,"621,300",627,"575,500",2021,6,2021,"15,182,745","3,885,177",3.91," $3,013,726 "," $39,360,143 ", $10.13 , $0.78 
10013,1013,Merrimack Valley Regional Transit Authority,CB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAVERHILL,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",225,"361,676",2021,6,2021,0,0,, $-   ," $38,322 ",,  
10013,1013,Merrimack Valley Regional Transit Authority,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAVERHILL,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",225,"361,676",2021,6,2021,"301,050","46,370",6.49," $71,250 "," $1,893,723 ", $40.84 , $1.54 
10013,1013,Merrimack Valley Regional Transit Authority,MB,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAVERHILL,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",225,"361,676",2021,6,2021,"4,085,759","994,873",4.11," $605,582 "," $15,923,533 ", $16.01 , $0.61 
